artist_id,artist_name,artist_active_year_begin,artist_active_year_end,artist_members,artist_favorites,artist_comments,artist_location
8390,The New Mystikal Troubadours,2010,2025,,82,4,"Lutherville, MD; Woodbine, MD"
8391,The Pleasure Kills,2010,2025,Lydiot: Lead vocals James Jameson: Guitar Jeffrey Ject: Organ A-Dutch: Bass The Brain: Drums,3,0,"San Francisco, United States 94117"
8392,Weyes Blood,2006,2025,Natalie Mering,18,2,The Hallow Mirror Central
8396,Damien Jurado,2010,2025,,8,0,"Seattle, WA"
8397,See Me River,2010,2025,,0,0,
8398,Black Stax,2010,2025,,0,0,"Seattle, WA"
8399,Regina Carter,2010,2025,,9,0,
84,Blah Blah Blah,2008,2025,"Martin Croxford, Peter Wiggins, Vicky Jones, Ian Smith, Chris Andrews.",20,8,Colchester UK
8401,Jacuzzi Boys,2010,2025,Gabe - vocals/guitar Danny - bass Diego - drums/vocals,5,0,"Miami, FL"
8402,Satellite 4,2010,2025,,1,0,"Seattle, WA"
8403,Str8 Sounds,2010,2025,Steven Streight,4,6,"Peoria, IL USA"
8404,Thee Knaves,2010,2025,,8,0,"Washington, D.C. / Lutherville, Maryland"
8406,Judenfrei,2010,2025,Joshua Slusher Wm. M. Berger,0,0,"Brooklyn, NY"
8407,The Rope River Blues Band,2006,2025,,65,0,"Baltimore, Maryland"
8412,Sound Of Ground,2010,2025,"Ian Karlin (drums, vocals) Denis Makhnev (bass) Danila Khromov (guitar)",4,0,"Moscow, RU"
8413,Tarred Brigade,2010,2025,,8,1,"Baltimore, Maryland"
8414,Grand Mal,1996,2025,,2,0,"Brooklyn, NY"
8416,Propaganda Anonymous,2010,2025,,1,0,"New York City, New York"
8417,Chris Kucinski and Owen Osborn,2010,2025,Chris Kucinski Owen Osborn,0,0,
8419,Albert Beger,1995,2025,Albert Beger - Saxophone,7,0,Tel Aviv
8421,Remote,2010,2025,,5,0,
8422,Blitz The Ambassador,2010,2025,,1,0,"New York, NY"
8423,Club Foot Orchestra,2010,2025,,6,0,
8424,Longshoremen,2010,2025,,0,0,
8425,Alterboys,2010,2025,,0,0,
8426,Naked City,2010,2025,,4,0,
8427,Bay of Pigs,2010,2025,,7,1,
8428,Bebe Fang,2010,2025,Keimpe Koldijk Berber Visser,4,0,"Friesland, Netherlands"
8429,Dolphin Explosion,2010,2025,Mike Kelley,1,0,"Arcadia, California"
8432,My Goodness,2010,2025,"Joel Schneider-Guitar,Vocals Ethan Jacobsen-Drums",1,0,"Seattle, WA"
8434,Rose's Pawn Shop,2010,2025,"Paul Givant - Lead Vocals, Guitar & Banjo John Kraus - Banjo, Electric Guitar & Vocals Tim Weed - Fiddle, Mandolin & Vocals Stephen Andrews - Upright Bass & Electric Bass Ulf Geist - Drums & Vocals",0,0,"Los Angeles, CA"
8435,Drive-By Truckers,2010,2025,"Mike ""The Stroker Ace"" Cooley – guitar, vocals, bass Patterson Hood – guitar, vocals, bass John Neff – guitar, pedal steel guitar, vocals Brad ""The EZB"" Morgan – drums Shonna Tucker – bass, vocals, guitar Jay Gonzalez – keyboards, vocals David Barbe - producer, engineer and frequent studio collaborator on guitar, bass and keyboards",4,0,"Athens, GA"
844,Gary Higgins,1973,2025,,7,0,
8443,Alpha Yaya Diallo,2010,2025,"Alpha Yaya Diallo: Guitars, Vocals, Percussion Vegari Cendar: Bass Guitar Naby Camara: Balaphon Thomas Euhui Niamuke: Drum Set Jackie Essombe: BG Vocal, Dancer Hassanatou Camara: BG Vocal, Dancer Karamba Diabate: Percussion",3,0,"Vancouver, Canada"
8445,Jack Wilson,2010,2025,,0,0,
8446,The Globes,2010,2025,Sean McCotter Kyle Musselwhite Marcus Ourada Erik Walters,1,0,"Seattle/Spokane, WA"
8447,Stars,2010,2025,Torquil Campbell Chris Seligman,0,0,"Montreal, Canada"
8448,Arabian Horses,2010,2025,,6,0,"Moscow, Russia"
8449,The Tudor Consort,1986,2025,,57,3,"Wellington, New Zealand"
8450,MjolniirDXP,2010,2025,,4,0,"Denver, CO"
8451,Epileptinomicon,0,2025,empty rats in a jar,2,0,"Denver, CO"
8454,Ergo Phizmiz and his Orchestra,2010,2025,,7,1,
8455,ZuKrewe,2010,2025,,1,0,
8458,Another Day On Earth,2010,2025,Lawrence Bonk,2,2,"Brooklyn, NY"
8459,Homemade-LoFi-Psych,2010,2025,,14,0,
846,High Places,2006,2025,"Robert Barber, Mary Pearson",38,0,"New York, NY; Los Angeles, California"
8460,Lazer Crystal,2010,2025,"Nicholas Read (electronics & vocals), Josh Johannpeter (percussion), & Mikale De Graff (vocals & electronics),",2,0,"Chicago, IL"
8461,HeavyFeet,2010,2025,M. Burgess J. Medina,0,0,"Manchester, UK"
8466,suRRism,1999,2025,"Goran Ivkovic (Aufait), Jaan Patterson (Ungetreu), Luag Albert Pheadirean, Surrallee.",17,5,"Offenbach, Capitol of Nothing"
8467,Not From This World,2010,2025,Evi and Umi,1,0,France
8469,Hogan Grip,2010,2010,Tony Higgins DeclanQKelly,52,3,"Galway, Ireland"
8470,Emperor X,2010,2025,Chad Matheny,1,1,
8471,Cecilia Lopez,2010,2025,,1,0,
8472,Symfoniorkestern,2010,2025,"Pär, Hanna, Staffan, Martin, Jonathan, Nils, Jan and Jim",0,0,Sweden
8474,Bronze Horse,2010,2025,Zachary Hay.,0,0,"Cleveland, OH, USA."
8475,Party Boys,2010,2025,"Donald Dunham, James Duck, Marnie Weber, Gillean McLeod, Fred Arbegast, John Dyer",5,3,Los Angeles
8477,Psi Corps,2008,2025,Alisa Coral,4,0,"Moscow, RU"
8478,Baker & Able,2010,2025,"Christian Cummings, Jed Lackritz",1,0,
8479,Snorlax,2010,2025,Cody Farwell,1,1,L.A
848,Robyn Hitchcock,2008,2025,,21,0,
8480,Sallie Ford & the Sound Outsid,2010,2025,,0,0,
8482,51%,2010,2025,"Small Avi [Avi Ashkenazi] (Rapper), Big Avi [Avi Golzman] (Rapper),Joseph {Yossi Cohen} (Producer),Che [Ran Yaron] (Rapper), Taboo+, Taboo Blues [Yossi Shamrik] (Rapper).",5,0,"Tel Aviv, Israel."
8483,Dean & Britta,2010,2025,Dean Wareham Britta Phillips,9,3,"Brooklyn, New York"
8485,The Taints,2010,2025,"Lee Lynch, James Genius",2,0,Redding California
8486,Charles Ray Experience,2010,2025,"Hector G Romero, Doug Harvey, Colin Cook, Assorted Guest Performers",2,0,"Los Angeles, New York"
8487,Bill Bissett,2010,2025,,0,0,Canada
8488,Flugeldar,2010,2025,,3,2,Los Angeles
8489,Mo Rooneh,2010,2025,,0,0,Netherlands
8490,Carnivorous Birds,1995,2005,christian cummings,5,0,Los Angeles CA
8491,Odaibe,2010,2025,,2,0,"Wrocław
Poland"
8494,James Ferraro,2010,2025,,2,0,"Venice Beach, California"
8495,James Ferraro & Zac Davis,2010,2025,,1,0,
8496,Jimmy Penguin,2010,2025,,12,1,"Galway, Ireland"
8497,sonic update,2010,2025,"Gustavo Aguilar, percussionist, composer, and improviser, has been honing his craft as a music artisan for almost two decades. His commitment to combining pre-composed (notated) and present-composed (improvised) musical elements has earned him the reputation as an ""intuitive, methodical mystic."" His music has been called ""beautiful, introspective and passionate,"" ""thought-provoking and thoroughly fresh."" A champion of Contemporary New Music, Gustavo has performed at major festivals throughout the Americas, Europe, Asia, and the Pacific, including IRCAM's Festival Agora (Paris), the Zagreb Biennale International Festival of New Music (Croatia), the Acousmania International Festival of Electro-Acoustic Music (Bucharest), the Jooksan International Arts Festival (Seoul), the Green Mills Project (Melbourne), the Los Angeles Philharmonic's Green Umbrella New Music Series, and the Interpretations Music Series (NYC) among others. He has worked closely with some of the most innovative composers of our time, including Ana-Maria Avram, John Bergamo, Chaya Czernowin, Anthony Davis, Iancu Dumitrescu, Julio Estrada, Art Jarvinen, Ann LeBaron, Annea Lockwood, and Roger Reynolds.",0,0,"Hamburg, Germany"
8499,Dan Plaza,2010,2025,Dan Plaza,0,0,Los Angeles
85,Blakk Sweat,2008,2025,,0,0,
8500,Mannlicher Carcano,2010,2025,,2,0,
8501,Doc Deem,2010,2025,,5,0,"New Jersey, United States"
8502,Supernaturelle,2008,2025,Daryl Seaver,3,0,baltimore MD
8503,Talvihorros,2010,2025,Ben Chatwin,8,0,"London, UK"
8505,"Paul Flaherty, Chris Corsano & Okkyung Lee",2010,2025,,3,0,
8506,6 or 7,2010,2025,Hopek Quirin & Friends,4,0,
8507,Ampersand,2010,2025,,1,0,
8508,Aunt Benny,2010,2025,,1,0,
8509,Autotistic,2010,2025,,1,0,
851,Michael Holt,2008,2025,,4,0,"Toronto, ON Canada"
8510,Ayato & Anton Mobin,2010,2025,,1,0,
8511,Beentjes Donovan Johnco,2010,2025,,1,0,
8512,Bryan Lewis Saunders and Audra Dawn Fleming,2010,2025,,3,0,
8513,Chevo Légé,2010,2025,,0,0,
8514,Conner Donovan Packer,2010,2025,,1,0,
8515,Denis McCarty,2010,2025,,1,0,
8516,EHEIM 1000.220 with PAS,2010,2025,,1,0,
8517,Pythagora and Pilecto,2010,2025,,1,0,
8518,Sweetie,2010,2025,,1,0,
8519,Wukir Suryadi & Yusuke Akai,2010,2025,Wukir Suryadi: Bambuwukir Yusuke Akai: Guitar,3,0,"Yogyakarta, Indonesia"
8521,Aramburu,2010,2025,,1,0,
8522,Mayhem Perception,2010,2025,,1,0,
8523,RNDM5,2010,2025,,1,0,
8524,Xtal,2010,2025,,1,0,
8525,nuMPad,2010,2025,,1,0,
8526,Sun Inside,2010,2025,,1,0,
8527,Count Duckula,2010,2025,,1,0,
8528,Nick R 61,2010,2025,,2,0,
8529,The Kandis Project,2010,2025,Christoph Schindling,3,0,
853,Homosexuals,2008,2025,,25,0,
8530,Pornophonik PK,2010,2025,,1,0,
8531,Swin Deorin,2010,2025,,1,0,
8532,The Icarus Wings,2010,2025,,1,0,
8533,Soni Jimm,2010,2025,,1,0,
8534,The Suffering,2010,2025,,1,0,
8535,Randomform,2010,2025,,2,0,
8536,Ventolyn & Becotyde,2010,2025,,7,1,
8537,Pay-per-frog,2010,2025,,1,0,
8538,Deltason,2010,2025,,11,0,
8539,Pinklogik,2010,2025,J. Straw,15,0,UK
8540,Meta Program,2010,2025,,2,0,
8541,Mrs Jynx,2010,2025,,2,1,
8542,theAudiologist,2010,2025,A Paterson,23,4,"Scotland, UK"
8543,Christoph Schindling,2010,2025,,10,0,
8544,YsiK,2010,2025,,1,0,
8545,Adviruz,2010,2025,,2,0,
8546,Min-Y-Llan,2010,2025,,13,0,"Pembrokeshire, Wales"
8547,Masochistic Values,2010,2025,,1,0,
8548,Bagpipe  Whiskey,2010,2025,,1,0,
8549,Altered:Carbon,2010,2025,Nonima Shadow Priest,29,1,"Mitoma Industries, Scotland, UK"
855,Smokey Hormel,2008,2025,,7,1,
8550,:dehumanizer:,2010,2025,,1,0,
8551,v4w.enko,2010,2025,,2,0,
8552,Meoss,2010,2025,,1,0,
8553,J.CNNR,2010,2025,,1,0,
8554,Kid Atari,2010,2025,,1,0,
8555,Vektordrum,2010,2025,,1,0,
8556,tyynyliina,2010,2025,,1,0,
8557,Johnny Jitters,2010,2025,,2,0,
8558,Synthetic Violence,2010,2025,,1,0,
8559,exportion,2010,2025,,1,0,
8560,Floating Spirits,2010,2025,Nathan Story,13,0,"Utah, USA"
8561,The Oxy_Gens,2010,2025,,1,0,
8562,Komplex Artefact,2010,2025,,1,0,
8563,Section 27 Netlabel,2010,2025,,16,0,
8565,Fernn,2010,2025,,3,1,
8566,Gabriel Peraza,2010,2025,,2,1,
8567,Terrero De Jesus,2010,2025,"Ubiratan Marques, Sizão Machado, Bruno Oliveira, Nenê, Roberto Angerosa",12,4,"São Paulo/Salvador 
Brazil"
8568,Trans Atlantic Rage,1997,2025,Shadow Entity Wizard Echo Tranquility,23,1,"Bethlehem, Pennsylvania U.S.A."
8569,The Implicit Order,2010,2025,,3,1,"Foothills of the Appalachain Mountains 
United States"
8571,J. Pinder,2010,2025,,0,0,
8581,Mystic Morrison Visions,2009,2025,Aleksej Esin (bass) Garegin Benglyants (drums) Dmitry Smolentsev (keyboards),12,3,"Volzhsky, Russia"
8582,Colonel XS,2010,2025,,2,1,
8583,Nick Hennies,2010,2025,,0,0,
8584,Alozeau & Jean Montag,2010,2025,"Alozeau, Jean Montag",3,1,Spain
8585,Royal Hideouts,2010,2025,,0,0,"Boston, USA"
8586,Liar,2010,2025,,0,0,Romania
8587,Apotheist,2010,2025,,0,0,Austria
8588,Apocalyptic Frequency Experience,2010,2025,,8,1,
8589,Mystahr,2010,2025,Mark Stolk,2,1,
8590,Elephant Micah,2010,2025,Joe O'Connell,3,0,"Bloomington, IN"
8591,C. Strøm,2010,2025,Christian Strøm,4,0,"Alesund, Norway"
8594,deuce,2001,2009,Piotrek Poloz,1,0,
8595,laszlo band,2002,2002,Paul Wirkus Uwe Schneider Maciej Moruæ Wojciech Kucharczyk,2,0,
8596,molr drammaz,1995,2025,Wojciech Kucharczyk Asia Bronislawska Macio Moretti,2,0,Poland
8598,Oval,2010,2025,Markus Popp,8,0,Berlin
8599,F master F,2010,2025,,0,0,
86,Blanketship,2008,2025,,11,2,
8601,Lainie Fefferman,2010,2025,,1,0,Brooklyn
8602,End.,2010,2025,,0,0,
8603,Mike Andrews,2010,2025,,0,0,
8604,Jake Blanton,2010,2025,,0,0,
8605,Christophe Frémiot,2010,2025,,0,0,
8606,Mitoma,2010,2025,T. Ferrans Some collaboration with: A. Paterson,22,3,"Scotland, UK"
8608,Solar Skeletons,2010,2025,"Tzii, Ripit and some occasional guests",5,0,"Brussels, Belgium, Europe, Earth"
8610,Leonard Mynx,2010,2025,Leonard Mynx,2,0,"Portland, Oregon"
8611,Zeptosound,2010,2025,,0,0,
8612,Text of Light,2001,2025,,0,0,
8615,SECRETARIAT,2010,2025,,2,0,
8616,Ion (Romania),2010,2025,,7,1,"Bucharest, Romania"
8617,Chaos*Majik,2010,2025,Todd Pendu,1,0,"Brooklyn, NY"
8618,Eola,2009,2025,Edwin M. White,4,0,"Brooklyn, NY"
8619,Stan,2010,2025,Stan Thiel,0,0,
8621,Spencer Owen,2010,2025,Spencer Owen,1,0,
8622,Really Happening,2010,2025,Really Happening,1,0,Los Angeles
8623,Upsidedown Face,2010,2025,Kirk and Phil,0,0,Los Angeles
8625,Floppy Ghost Arm,2010,2025,,1,0,"Portland, Los Angeles"
8626,James Franc-Parler,2010,2025,,0,0,
8627,Nic Waterman,2010,2025,Nic Waterman,0,0,Canada
8628,Poo Poo Cushion,2010,2025,,0,0,
8629,Ming & Shaddick,2010,2025,"Colin Shaddick, Sexton Ming",0,0,UK
8631,Mathew Timmons,2010,2025,"Robert Darry, Mathew Timmons, Sandy Ding, Harold Abramowitz, js makkos, Gary Barwin, Gregory Betts, Janine Armin, Amaranth Borsuk, Amina Cain, Allison Carter, Kate Durbin, Gabriela Jauregui, Stephanie Taylor, Donato Mancini & Christine Wertheim. Remixes by Patrick Navarre.",0,0,Los Angeles
8632,Trap of the Trap,2010,2025,"Rogier Pjipers, Matthew Fielder",1,0,
8633,Captain Banana Hammock,2010,2025,Charles Irvin,1,0,Los Angeles
8636,Tongan Music,2010,2025,,0,0,
8637,Zero-D,2010,2025,,3,0,
8638,Zero-D with Jefferey Vallance,2010,2025,,0,0,
8640,Ice Lords,2010,2025,,3,0,
8641,Uke Stanza,2010,2025,Uke Stanza (Colin Shaddick),0,0,"Devonshire, UK"
8642,Colonel Trip & Captain Future,2010,2025,Mystery Meat,4,0,UK
8645,Alessandro Bosetti,2010,2025,,3,0,Baltimore / Berlin
8646,mackay/watt/estel,2010,2025,steve mackay: tenor sax mike watt: bass estel is andrew bushe: drums tommy o'sullivan: guitar sarah sheil: keyboards steven anderson: guitars/synth/bass,3,0,"estel is from dublin, ireland.


steve makcay lives in pacifica, ca (usa)


mike watt lives in san pedro, ca (usa)"
8649,Sunken Skulls,2006,2025,,1,0,"Montreal, Quebec, Canada"
8652,Herre Jorna,2010,2025,,4,4,
8653,Fiesta Animal,2005,2011,"Martín Canova, Antonella Moltini, Adriana Navarro, Julia Saldain, Carne Zafiro, Gabriela Escobar",6,0,"Montevideo, Uruguay."
8654,RocketNumberNine,2010,2025,"Benjamin Page, Thomas Page",0,0,"London, UK"
8656,My Teenage Stride,2010,2025,Jedediah Smith Edd Chitenden John Grewell,10,0,Brooklyn
8657,Rushjet1,2010,2025,,14,0,
8658,Snake Eats Electric Blanket,2010,2025,"Peter Kerlin - Bass, Electronics, Compositions Emily Manzo - Moog, Harmonium, Toy Piano Mike Pride - Drums, Percussion Chris Forsyth - Guitars Chris Peck - Computer",1,0,"Brooklyn, NY"
8659,Sian Alice Group,2010,2025,"Rupert Clervaux (Drums, Piano) Ben Crook (Guitars) Sian Ahern (Voice)",1,0,"London, UK"
8660,Northampton Wools,2010,2025,,5,1,"Northampton, MA"
8661,Husere Grav,2010,2025,Athanor (Todd Watson),3,0,"San Antonio, TX, USA"
8663,Miro,2010,2025,"Andrey Popovskiy - electric guitar, objects Mikhail Kuleshin - drums, percussion",2,0,Russia
8664,Eaters,2010,2025,"The Eaters are Laughing Gear, Dopeamean Jim, Quiet Man and Tuck Pendleton. For individual biographies, check www.eatersmusic.co.uk.",22,2,"Edinburgh, Scotland, UK"
8665,Krowne,2010,2025,Gary Crowne,14,3,"Edinburgh, Scotland, UK"
8666,Kink Slap Simian,2010,2025,"Kink Slap Simian, Dr Lazum",4,0,"Glasgow, Scotland, UK"
8667,Shatterfreak,2010,2025,Shatterfreak,9,1,"Dublin, Ireland"
8670,Neuroleptic Trio,2007,2025,"Aleksandar Petrović Mechka – Bass/Guitar/Vocal (2007 – present) Takacs Tibor – Clarinet (2007) Ambrus Robert – Drums (2007 – 2011) Nenad Knežević – Trumpet/Piano (2010 – 2012) Pasztor Csaba – Violin (2013 -2015) Levay Istvan – Flute (2013 – 2015) Meszaros Armand – Six string Bass (2014) Szogi Istvan – Trombone (2014) Bogar Horvat – Clarinet (2016) Stojan Grubić – Saxophone (2016) Special guests on vocal: Zoltan Pletl (2009, 2012, 2014) Varga Henrieta (2009) Anamarija Tumbas (2012) Peter Ferenc (2012) Production: Bane S. Vukosavljević",31,0,"Subotica, Serbia"
8671,Hiiragi Fukuda,2010,2025,,26,7,"Tokyo, Japan."
8672,Comma,2010,2025,,3,1,"Edinburgh, Scotland, UK"
8674,Nerfbau,2010,2025,"Jsun McCarty, Michael Daddona",1,0,"Oakland, CA"
8675,Stick 430,2010,2025,Ra RV,3,0,"Edinburgh, Scotland, UK"
8676,The Girls At Dawn,2010,2025,"Erin Campbell (guitar & vocals), Ana Economou (bass & vocals), Sarah Baldwin (percussion & vocals)",1,0,"Brooklyn, NY"
8677,Daddy_Scrabble,2010,2025,,47,7,"Glasgow, Scotland, UK"
8679,Crooked One,2010,2025,,1,0,
868,"If, Bwana",1984,2025,Al Margolis,12,2,
8680,Blackmass Plastics,2010,2025,,0,1,
8681,mo-seph,2010,2025,Dave Murray-Rust,16,0,"Edinburgh, Scotland, UK"
8682,Harlequinade/Texture,2010,2025,,0,0,
8685,mo-seph and Ariel,2010,2025,,0,0,
8686,Miguel Frasconi,2010,2025,,3,0,
8688,Demiran Ćerimović and His Orkestar,2010,2025,,11,0,
869,Ignatz,2008,2025,,37,2,Belgium
8690,Texture,2010,2025,,11,1,"Edinburgh, Scotland, UK"
8691,godmanwho,2010,2025,Lifeshows Dan Darsh Act One,6,0,Tangmere
8692,Lifeshows & Asthmatic Astronaut,2010,2025,,3,0,"Edinburgh, Scotland, UK"
8693,Asthmatic Astronaut,2005,2025,,28,4,"Glasgow, Scotland"
8694,Burning Bright,2010,2025,Tickle - words Salem Anders -production,4,0,"Edinburgh, Scotland, UK"
8695,Metatron,2010,2025,The Niallist,3,0,"Glasgow, Scotland, UK"
8698,Papa M,2010,2025,,13,1,
870,Ike Yard,1980,1983,"Current members: Stuart Argabright, Michael Diekmann, Kenneth Compton; previous member 1980-82: Fred Szymanski",0,0,"New York, NY"
8703,The Surf Messengers,1999,2025,Annie Q Glenda Pescado Nick Danger will whitney,0,0,"Devon, United Kingdom"
8704,Delgarma,2010,2025,"- Didier practices music since his young age, first in music school with the trumpet. Then, naturally and by himself, he learns to play numerous instruments, playing with genres : brassband, rock, progressive music, .. For Delgarma, he plays bass, voicing, cajon and other percussions. - Formed as a lyricist (soprano), Laïla sings and writes herself all the texts, mostly in swedish, english and french. Life experiences, joys, fears, roots, and hopes, Laïla's lyrics appeals and talk to us all. - Damien and Frédéric learnt the guitar together when they were teens in the music school. Their common taste for ""acousmatique"" and their complementary complicity often looks like a 4 hands solo.",9,0,"Lyon, France"
8705,Seb Normal,2010,2025,seb normal,0,0,strasbourg
8706,Dumbo Gets Mad,2010,2025,,23,4,Italy
8711,/'angstalt/,1995,2025,,0,0,Germany
8712,Damian Valles,2010,2025,,1,0,
8713,The Inventors of Aircraft,2010,2025,,2,0,"London, UK"
8714,Emilie Lund,2010,2025,,0,0,"Stockholm, Sweden"
8715,Small Radio,2010,2025,Small Colin & Radio Scotvoid,2,0,
8716,Raziel Jamaerah,1987,2025,,1,1,"Berlin, Germany"
8718,Derrick Hart,2010,2025,,0,0,"Peoria, Illinois
United States"
8720,No Age,2010,2025,Randy Randall Dean Allen Spunt,8,0,"Los Angeles, CA"
8721,Sibyll Kalff,2010,2025,Sibyll Kalff Mr. Donald Lessau Herbert Bruns Donald Lessau Jan Steinfatt Max Höfler Harry Hellwig Joker Stefan Wood K. Kreikenbom Uwe Rosteck U. Bogislav A. Meidinger D. Muscat Jens Hölmer Slomo Gerhards Ilias Vassiliadis S. Bohnenberger Robert Mitchell Donald Christensen Slomo Gerhards Andreas Bausch Heinrich Vater Uwe Arenz (g) Slomo Gerhards Robin Hoffmann (g) Dom Muskat (g) Virginia Tate (g) Rich Glica (g) Monika Böhmer (g) Dominic Muscat (g) Reinhold Görlitz (g) Jürgen Zehnpfennig,6,1,
8722,Las Ruinas,2010,2025,Eduardo Chirinos Jaime Bertran Toni Lopez,2,0,Barcelona Spain Lima Peru
8723,Miguel Uza,2010,2025,"Miguel Uza - guitar, noises, drums, etc.",3,0,"Barcelona, Spain. Lima, Peru"
8724,Kommissar Hjuler und Frau,2010,2025,Papa Baer Mama Baer,3,1,"Flensburg, Germany"
8725,Dungen,1999,2025,Gustav Ejstes Reine Fiske Johan Holmegard Mattias Gustavsson,8,0,"Stockholm, Sweden"
8727,Staline Mattin,2010,2025,,1,1,
8728,Manuel J Grotesk,2010,2025,,2,0,
8729,Kommissar Hjuler,2010,2025,Detlev Hjuler,2,1,"Flensburg, Germany"
8731,Emily Lacy,2010,2025,Emily Lacy,2,1,Astral Locations
8732,The Hate Noise,2010,2025,???,16,0,"Kalamazoo, Michigan"
8734,O.O.O.,2010,2025,,1,0,
8735,Decapitated heD,2010,2025,,0,0,
8736,Romeo Knight,2010,2025,,0,0,
8737,Bladiator,2010,2025,,0,0,
8738,N-Joy,2010,2025,,0,0,
8739,Noviello Pippo,2010,2025,,0,0,
874,Immortal Lee County Killers,2008,2025,"Chet Weise: Vox, guitar, slide [email] //II. Toko The Drifter: traps, blindfold, vox [email]// III. John Wesley Myers: organ, flight [email]",9,2,"Lee County, AL"
8740,Andrea Baroni,2010,2025,,1,0,
8741,Moonove,1985,2013,,4,1,Paris
8742,NecroPolo,2010,2025,,1,0,
8743,Christian Vestergaard,2010,2025,,1,0,
8744,Mahoney,2010,2025,,1,0,
8745,Linus Akesson,2010,2025,,2,2,
8746,Rune-Bertil's,2010,2025,,0,0,
8747,Mutherpluckin' B,2010,2025,,1,0,
8748,Gustav Taxén,2010,2025,,0,0,
8749,Tim Winsky,2010,2025,,0,0,
8750,PICRARD,2010,2025,,1,0,
8751,The Subversive Elements,2010,2025,,0,0,
8752,Petar Alargic,2010,2025,,3,0,
8753,Gamml,2010,2025,,0,0,
8754,THE! & Ruben D'Hers,2010,2025,Ruben D'Hers Clemens Wegener Tommy Neuwirth,2,0,Weimar/Germany
8756,Diploide,2010,2025,,0,0,
8757,Garbanzo,2010,2025,,1,0,
8759,Alexander Kibanov & Norihito Kodama,2010,2025,Alexander Kibanov Norihito Kodama,5,2,
876,Indian Jewelry,2002,2025,"Erika Thrasher (synthesizer, guitar, & vox) Brandon Davis (guitar, drums, synthesizer, vox) Domokos (projecting gongs/feather axe) Rodney Rodriguez (drums)",18,1,"Houston, TX"
8760,All India Radio,2010,2025,"Martin Kennedy, Mark Wendt, Kaz Sieger",2,1,"Melbourne, AU"
8762,AmortE,2010,2025,Hekte Zaren,1,1,"Kraków, Poland / Amsterdam, Netherlands"
8763,Decomentarium,2010,2025,Marc Cornelis and Arnie de Schepper - Drums Ray Cochrane - Cello,5,0,Vrasene / Sydney / Antwerpen / Belgium
8765,Doc,2010,2025,Doc Selyanina Lena Selyanina,0,0,Finland
8767,Aesis,2010,2025,,0,0,
8768,Art Of Empathy,2010,2025,,3,1,
8769,Aritus,2010,2025,,0,0,
8770,Blue Skies Bring Tears,2010,2025,,0,0,
8771,Comascape,2010,2025,,0,0,
8772,CriadCrias,2010,2025,,0,0,
8773,Darrell Waters,2010,2025,,0,0,
8774,The Light Beyond,2010,2025,,0,0,
8775,Jupiter Make's Me Scream,2010,2025,,0,0,
8776,Milkrun,2010,2025,,0,0,
8777,Noctiflora,2010,2025,,1,0,
8778,Schattenwald,2010,2025,,0,0,
8779,Shadegrown,2010,2025,,0,0,
8780,Surrain,2010,2025,,0,0,
8781,the silence industry,2007,2025,Graham Jackson,8,0,Canada
8782,Baron Knoxburry,2010,2025,,6,0,"ann arbor, mi"
8784,Rully Shabara & Wukir,2010,2025,,4,0,
8785,Procedure Club,2010,2025,,0,0,
8788,Laura Sheeran,2010,2025,,13,1,"Dublin, Ireland"
8797,"AlienAqtor, Disorder of Rage (DxOxRx), Flanicx, and Rod Brandao",2010,2025,,5,0,Brazil
88,Bonedust,2004,2025,Chrissy Wolpert Pippi Zornoza have performed with Kristina Brown Natalja Kent Melanie Fuest Kendra Plumly Xander Marro Ashley Caraway Erin Rosenthal,9,0,"Providence, RI"
8803,The Threshold People,2010,2025,,7,1,"Westfield, Massachusetts"
8804,Meczûp,2010,2025,"Cihan Gülbudak: Moog Etherwave® Theremin, EHX Bass Micro Synthesizer, Digitech Whammy®, EHX 2880&Foot Controller, EHX Switchblade, EHX 1 Echo, EHX Stereo Memory Man with Hazarai",5,1,"Istanbul, Turkey"
8805,harlequinade feat. texture & l,2010,2025,,0,0,
8806,Hubble,2010,2025,Ben Greenberg (Guitar),3,0,"Brooklyn, New York 11233"
8807,The Jay Vons,2010,2025,"Dave Amels - organ Mike Catanese - guitar, vocals Mikey Post - drums, vocals Benny Trokan - bass, vocals",6,0,"Brooklyn, NY 11211"
8809,MV Carbon & Philip White,2010,2025,"MV Carbon, Philip White",2,1,
8810,John Bellows,2001,2025,"John Bellows (voice, guitar)",5,0,"Chigago, IL 60608"
8812,Cpt. Benny David,2010,2025,,1,0,
8813,Maxete,2010,2025,,0,0,
8814,Silentio Deum Cole,2010,2025,,0,0,
8815,Chaotic Sound,2010,2025,,0,0,
8816,Dranois 7,2010,2025,,0,0,
8817,To-Bo,2010,2025,,1,0,
8818,Tachycardia,2010,2025,,0,0,
8819,Derian Finire,2010,2025,,0,0,
8820,Dybbuks,2010,2025,,0,0,
8821,Moloch,2010,2025,,0,0,
8822,Ego God,2010,2025,,0,0,
8823,Anti-Matt3r,2010,2025,,0,0,
8824,Skullthrone,2010,2025,,0,0,
8825,The Gristleizerer,2010,2025,,0,0,
8826,Sfero,2010,2025,,0,0,
8827,Soma,2010,2025,,0,0,
8828,Mancadô,2010,2025,,0,0,
8829,Kakophilia,2010,2025,,0,0,
8830,God Pussy feat. Kalvarybass 666,2010,2025,,0,0,
